image,labels
AU/N_0000000012_00543/original.png,AU/N_0000000012_00543/AU_12.png;AU/N_0000000012_00543/AU_25.png;AU/N_0000000012_00543/AU_6.png
AU/N_0000000012_00544/original.png,AU/N_0000000012_00544/AU_25.png
AU/N_0000000012_00545/original.png,AU/N_0000000012_00545/AU_25.png;AU/N_0000000012_00545/AU_26.png
AU/N_0000000012_00548/original.png,AU/N_0000000012_00548/AU_25.png
AU/N_0000000012_00549/original.png,AU/N_0000000012_00549/AU_25.png;AU/N_0000000012_00549/AU_6.png
AU/N_0000000012_00550/original.png,AU/N_0000000012_00550/AU_25.png;AU/N_0000000012_00550/AU_4.png
AU/N_0000000012_00554/original.png,AU/N_0000000012_00554/AU_25.png
AU/N_0000000012_00557/original.png,AU/N_0000000012_00557/AU_15.png;AU/N_0000000012_00557/AU_25.png;AU/N_0000000012_00557/AU_26.png
AU/N_0000000012_00558/original.png,AU/N_0000000012_00558/AU_25.png;AU/N_0000000012_00558/AU_5.png
AU/N_0000000012_00561/original.png,AU/N_0000000012_00561/AU_25.png;AU/N_0000000012_00561/AU_4.png
AU/N_0000000012_00562/original.png,AU/N_0000000012_00562/AU_25.png;AU/N_0000000012_00562/AU_26.png;AU/N_0000000012_00562/AU_6.png
AU/N_0000000012_00563/original.png,AU/N_0000000012_00563/AU_25.png
AU/N_0000000012_00567/original.png,AU/N_0000000012_00567/AU_25.png
AU/N_0000000012_00568/original.png,AU/N_0000000012_00568/AU_25.png;AU/N_0000000012_00568/AU_26.png
AU/N_0000000012_00569/original.png,AU/N_0000000012_00569/AU_25.png
AU/N_0000000012_00570/original.png,AU/N_0000000012_00570/AU_25.png
AU/N_0000000012_00571/original.png,AU/N_0000000012_00571/AU_25.png
AU/N_0000000012_00572/original.png,AU/N_0000000012_00572/AU_12.png;AU/N_0000000012_00572/AU_25.png
AU/N_0000000012_00573/original.png,AU/N_0000000012_00573/AU_25.png
AU/N_0000000012_00574/original.png,AU/N_0000000012_00574/AU_12.png;AU/N_0000000012_00574/AU_25.png
AU/N_0000000012_00577/original.png,AU/N_0000000012_00577/AU_25.png
AU/N_0000000012_00590/original.png,AU/N_0000000012_00590/AU_15.png;AU/N_0000000012_00590/AU_26.png;AU/N_0000000012_00590/AU_4.png
AU/N_0000000012_00591/original.png,AU/N_0000000012_00591/AU_15.png
AU/N_0000000012_00592/original.png,AU/N_0000000012_00592/AU_20.png;AU/N_0000000012_00592/AU_25.png;AU/N_0000000012_00592/AU_26.png
AU/N_0000000012_00595/original.png,AU/N_0000000012_00595/AU_1.png;AU/N_0000000012_00595/AU_12.png;AU/N_0000000012_00595/AU_25.png;AU/N_0000000012_00595/AU_6.png
AU/N_0000000012_00596/original.png,AU/N_0000000012_00596/AU_15.png;AU/N_0000000012_00596/AU_20.png
AU/N_0000000012_00613/original.png,AU/N_0000000012_00613/AU_25.png;AU/N_0000000012_00613/AU_4.png;AU/N_0000000012_00613/AU_5.png;AU/N_0000000012_00613/AU_9.png
AU/N_0000000012_00617/original.png,AU/N_0000000012_00617/AU_12.png;AU/N_0000000012_00617/AU_25.png
AU/N_0000000012_00620/original.png,AU/N_0000000012_00620/AU_25.png
AU/N_0000000012_00623/original.png,AU/N_0000000012_00623/AU_25.png;AU/N_0000000012_00623/AU_4.png
AU/N_0000000012_00625/original.png,AU/N_0000000012_00625/AU_25.png
AU/N_0000000012_00630/original.png,AU/N_0000000012_00630/AU_12.png;AU/N_0000000012_00630/AU_6.png
AU/N_0000000012_00632/original.png,AU/N_0000000012_00632/AU_1.png;AU/N_0000000012_00632/AU_12.png;AU/N_0000000012_00632/AU_25.png;AU/N_0000000012_00632/AU_4.png;AU/N_0000000012_00632/AU_5.png
AU/N_0000000012_00633/original.png,AU/N_0000000012_00633/AU_1.png;AU/N_0000000012_00633/AU_12.png;AU/N_0000000012_00633/AU_25.png;AU/N_0000000012_00633/AU_4.png;AU/N_0000000012_00633/AU_5.png
AU/N_0000000012_00637/original.png,AU/N_0000000012_00637/AU_25.png;AU/N_0000000012_00637/AU_6.png
AU/N_0000000012_00638/original.png,AU/N_0000000012_00638/AU_12.png;AU/N_0000000012_00638/AU_25.png;AU/N_0000000012_00638/AU_6.png
AU/N_0000000012_00643/original.png,AU/N_0000000012_00643/AU_1.png;AU/N_0000000012_00643/AU_25.png;AU/N_0000000012_00643/AU_26.png;AU/N_0000000012_00643/AU_6.png
AU/N_0000000012_00645/original.png,AU/N_0000000012_00645/AU_1.png
AU/N_0000000012_00646/original.png,AU/N_0000000012_00646/AU_1.png
AU/N_0000000012_00652/original.png,AU/N_0000000012_00652/AU_25.png;AU/N_0000000012_00652/AU_6.png
AU/N_0000000012_00653/original.png,AU/N_0000000012_00653/AU_12.png;AU/N_0000000012_00653/AU_25.png;AU/N_0000000012_00653/AU_6.png
AU/N_0000000012_00654/original.png,AU/N_0000000012_00654/AU_25.png
AU/N_0000000012_00655/original.png,AU/N_0000000012_00655/AU_12.png;AU/N_0000000012_00655/AU_25.png;AU/N_0000000012_00655/AU_6.png
AU/N_0000000012_00656/original.png,AU/N_0000000012_00656/AU_15.png
AU/N_0000000012_00657/original.png,AU/N_0000000012_00657/AU_12.png;AU/N_0000000012_00657/AU_25.png
AU/N_0000000012_00658/original.png,AU/N_0000000012_00658/AU_12.png;AU/N_0000000012_00658/AU_25.png;AU/N_0000000012_00658/AU_6.png
AU/N_0000000012_00659/original.png,AU/N_0000000012_00659/AU_25.png
AU/N_0000000012_00661/original.png,AU/N_0000000012_00661/AU_12.png;AU/N_0000000012_00661/AU_15.png
AU/N_0000000012_00662/original.png,AU/N_0000000012_00662/AU_15.png;AU/N_0000000012_00662/AU_25.png;AU/N_0000000012_00662/AU_4.png
AU/N_0000000012_00664/original.png,AU/N_0000000012_00664/AU_1.png;AU/N_0000000012_00664/AU_25.png;AU/N_0000000012_00664/AU_26.png;AU/N_0000000012_00664/AU_6.png
AU/N_0000000012_00665/original.png,AU/N_0000000012_00665/AU_1.png;AU/N_0000000012_00665/AU_25.png;AU/N_0000000012_00665/AU_26.png;AU/N_0000000012_00665/AU_6.png
AU/N_0000000012_00669/original.png,AU/N_0000000012_00669/AU_12.png;AU/N_0000000012_00669/AU_25.png;AU/N_0000000012_00669/AU_6.png
AU/N_0000000012_00674/original.png,AU/N_0000000012_00674/AU_25.png
AU/N_0000000012_00678/original.png,AU/N_0000000012_00678/AU_15.png
AU/N_0000000012_00679/original.png,AU/N_0000000012_00679/AU_25.png;AU/N_0000000012_00679/AU_6.png
AU/N_0000000012_00681/original.png,AU/N_0000000012_00681/AU_15.png
AU/N_0000000012_00686/original.png,AU/N_0000000012_00686/AU_12.png;AU/N_0000000012_00686/AU_25.png;AU/N_0000000012_00686/AU_26.png;AU/N_0000000012_00686/AU_6.png
AU/N_0000000012_00692/original.png,AU/N_0000000012_00692/AU_12.png;AU/N_0000000012_00692/AU_25.png;AU/N_0000000012_00692/AU_6.png
AU/N_0000000012_00694/original.png,AU/N_0000000012_00694/AU_4.png
AU/N_0000000012_00695/original.png,AU/N_0000000012_00695/AU_12.png;AU/N_0000000012_00695/AU_25.png;AU/N_0000000012_00695/AU_6.png
AU/N_0000000012_00702/original.png,AU/N_0000000012_00702/AU_12.png;AU/N_0000000012_00702/AU_25.png;AU/N_0000000012_00702/AU_6.png
AU/N_0000000012_00703/original.png,AU/N_0000000012_00703/AU_25.png;AU/N_0000000012_00703/AU_6.png
AU/N_0000000012_00705/original.png,AU/N_0000000012_00705/AU_25.png;AU/N_0000000012_00705/AU_4.png
AU/N_0000000012_00708/original.png,AU/N_0000000012_00708/AU_12.png;AU/N_0000000012_00708/AU_25.png;AU/N_0000000012_00708/AU_6.png
AU/N_0000000012_00713/original.png,AU/N_0000000012_00713/AU_25.png;AU/N_0000000012_00713/AU_6.png
AU/N_0000000012_00714/original.png,AU/N_0000000012_00714/AU_4.png
AU/N_0000000012_00716/original.png,AU/N_0000000012_00716/AU_12.png;AU/N_0000000012_00716/AU_25.png;AU/N_0000000012_00716/AU_5.png
AU/N_0000000012_00718/original.png,AU/N_0000000012_00718/AU_25.png;AU/N_0000000012_00718/AU_6.png
AU/N_0000000012_00719/original.png,AU/N_0000000012_00719/AU_12.png;AU/N_0000000012_00719/AU_25.png;AU/N_0000000012_00719/AU_5.png
AU/N_0000000012_00720/original.png,AU/N_0000000012_00720/AU_1.png;AU/N_0000000012_00720/AU_25.png;AU/N_0000000012_00720/AU_4.png
AU/N_0000000012_00721/original.png,AU/N_0000000012_00721/AU_12.png;AU/N_0000000012_00721/AU_25.png;AU/N_0000000012_00721/AU_6.png
AU/N_0000000012_00722/original.png,AU/N_0000000012_00722/AU_25.png;AU/N_0000000012_00722/AU_26.png
AU/N_0000000012_00724/original.png,AU/N_0000000012_00724/AU_25.png
AU/N_0000000012_00727/original.png,AU/N_0000000012_00727/AU_25.png
AU/N_0000000012_00728/original.png,AU/N_0000000012_00728/AU_4.png;AU/N_0000000012_00728/AU_9.png
AU/N_0000000012_00730/original.png,AU/N_0000000012_00730/AU_25.png
AU/N_0000000012_00734/original.png,AU/N_0000000012_00734/AU_12.png;AU/N_0000000012_00734/AU_25.png;AU/N_0000000012_00734/AU_6.png
AU/N_0000000012_00735/original.png,AU/N_0000000012_00735/AU_12.png;AU/N_0000000012_00735/AU_25.png
AU/N_0000000012_00739/original.png,AU/N_0000000012_00739/AU_15.png
AU/N_0000000012_00741/original.png,AU/N_0000000012_00741/AU_12.png
AU/N_0000000012_00744/original.png,AU/N_0000000012_00744/AU_25.png;AU/N_0000000012_00744/AU_6.png
AU/N_0000000012_00746/original.png,AU/N_0000000012_00746/AU_25.png
AU/N_0000000012_00747/original.png,AU/N_0000000012_00747/AU_15.png;AU/N_0000000012_00747/AU_25.png
AU/N_0000000012_00748/original.png,AU/N_0000000012_00748/AU_15.png
AU/N_0000000012_00749/original.png,AU/N_0000000012_00749/AU_12.png;AU/N_0000000012_00749/AU_25.png;AU/N_0000000012_00749/AU_26.png;AU/N_0000000012_00749/AU_6.png
AU/N_0000000012_00750/original.png,AU/N_0000000012_00750/AU_12.png;AU/N_0000000012_00750/AU_25.png;AU/N_0000000012_00750/AU_6.png
AU/N_0000000012_00752/original.png,AU/N_0000000012_00752/AU_25.png
AU/N_0000000012_00753/original.png,AU/N_0000000012_00753/AU_15.png
AU/N_0000000012_00759/original.png,AU/N_0000000012_00759/AU_25.png;AU/N_0000000012_00759/AU_6.png
AU/N_0000000012_00762/original.png,AU/N_0000000012_00762/AU_25.png;AU/N_0000000012_00762/AU_26.png
AU/N_0000000012_00765/original.png,AU/N_0000000012_00765/AU_12.png;AU/N_0000000012_00765/AU_25.png;AU/N_0000000012_00765/AU_6.png
AU/N_0000000012_00768/original.png,AU/N_0000000012_00768/AU_12.png;AU/N_0000000012_00768/AU_25.png;AU/N_0000000012_00768/AU_6.png
AU/N_0000000012_00770/original.png,AU/N_0000000012_00770/AU_25.png;AU/N_0000000012_00770/AU_6.png
AU/N_0000000012_00771/original.png,AU/N_0000000012_00771/AU_25.png
AU/N_0000000012_00772/original.png,AU/N_0000000012_00772/AU_12.png;AU/N_0000000012_00772/AU_25.png;AU/N_0000000012_00772/AU_6.png
AU/N_0000000012_00773/original.png,AU/N_0000000012_00773/AU_12.png;AU/N_0000000012_00773/AU_25.png;AU/N_0000000012_00773/AU_6.png
AU/N_0000000012_00774/original.png,AU/N_0000000012_00774/AU_12.png;AU/N_0000000012_00774/AU_25.png
AU/N_0000000012_00775/original.png,AU/N_0000000012_00775/AU_12.png;AU/N_0000000012_00775/AU_25.png;AU/N_0000000012_00775/AU_6.png
AU/N_0000000012_00776/original.png,AU/N_0000000012_00776/AU_25.png;AU/N_0000000012_00776/AU_4.png;AU/N_0000000012_00776/AU_5.png
AU/N_0000000012_00780/original.png,AU/N_0000000012_00780/AU_25.png
AU/N_0000000012_00781/original.png,AU/N_0000000012_00781/AU_12.png;AU/N_0000000012_00781/AU_25.png;AU/N_0000000012_00781/AU_6.png
AU/N_0000000012_00783/original.png,AU/N_0000000012_00783/AU_25.png
AU/N_0000000012_00784/original.png,AU/N_0000000012_00784/AU_1.png;AU/N_0000000012_00784/AU_25.png;AU/N_0000000012_00784/AU_26.png
AU/N_0000000012_00786/original.png,AU/N_0000000012_00786/AU_25.png;AU/N_0000000012_00786/AU_5.png
AU/N_0000000012_00787/original.png,AU/N_0000000012_00787/AU_25.png;AU/N_0000000012_00787/AU_5.png
AU/N_0000000012_00788/original.png,AU/N_0000000012_00788/AU_12.png;AU/N_0000000012_00788/AU_25.png
AU/N_0000000012_00789/original.png,AU/N_0000000012_00789/AU_12.png;AU/N_0000000012_00789/AU_25.png;AU/N_0000000012_00789/AU_6.png
AU/N_0000000012_00799/original.png,AU/N_0000000012_00799/AU_25.png;AU/N_0000000012_00799/AU_6.png
AU/N_0000000012_00801/original.png,AU/N_0000000012_00801/AU_25.png;AU/N_0000000012_00801/AU_6.png
AU/N_0000000012_00802/original.png,AU/N_0000000012_00802/AU_12.png;AU/N_0000000012_00802/AU_25.png;AU/N_0000000012_00802/AU_6.png
AU/N_0000000012_00803/original.png,AU/N_0000000012_00803/AU_12.png;AU/N_0000000012_00803/AU_25.png;AU/N_0000000012_00803/AU_26.png;AU/N_0000000012_00803/AU_6.png
AU/N_0000000012_00805/original.png,AU/N_0000000012_00805/AU_12.png;AU/N_0000000012_00805/AU_6.png
AU/N_0000000012_00810/original.png,AU/N_0000000012_00810/AU_12.png;AU/N_0000000012_00810/AU_25.png;AU/N_0000000012_00810/AU_6.png
AU/N_0000000012_00812/original.png,AU/N_0000000012_00812/AU_12.png;AU/N_0000000012_00812/AU_25.png;AU/N_0000000012_00812/AU_6.png
AU/N_0000000012_00813/original.png,AU/N_0000000012_00813/AU_15.png;AU/N_0000000012_00813/AU_25.png
AU/N_0000000012_00816/original.png,AU/N_0000000012_00816/AU_25.png
AU/N_0000000012_00819/original.png,AU/N_0000000012_00819/AU_6.png
AU/N_0000000012_00821/original.png,AU/N_0000000012_00821/AU_2.png;AU/N_0000000012_00821/AU_25.png;AU/N_0000000012_00821/AU_4.png
AU/N_0000000012_00822/original.png,AU/N_0000000012_00822/AU_12.png;AU/N_0000000012_00822/AU_25.png;AU/N_0000000012_00822/AU_6.png
AU/N_0000000012_00828/original.png,AU/N_0000000012_00828/AU_1.png;AU/N_0000000012_00828/AU_25.png
AU/N_0000000012_00829/original.png,AU/N_0000000012_00829/AU_12.png;AU/N_0000000012_00829/AU_25.png
AU/N_0000000012_00831/original.png,AU/N_0000000012_00831/AU_25.png
AU/N_0000000012_00834/original.png,AU/N_0000000012_00834/AU_12.png;AU/N_0000000012_00834/AU_25.png;AU/N_0000000012_00834/AU_6.png
AU/N_0000000012_00836/original.png,AU/N_0000000012_00836/AU_12.png
AU/N_0000000012_00839/original.png,AU/N_0000000012_00839/AU_25.png
AU/N_0000000012_00843/original.png,AU/N_0000000012_00843/AU_25.png
AU/N_0000000012_00844/original.png,AU/N_0000000012_00844/AU_25.png;AU/N_0000000012_00844/AU_4.png
AU/N_0000000012_00849/original.png,AU/N_0000000012_00849/AU_12.png;AU/N_0000000012_00849/AU_25.png;AU/N_0000000012_00849/AU_6.png
AU/N_0000000012_00855/original.png,AU/N_0000000012_00855/AU_12.png;AU/N_0000000012_00855/AU_25.png;AU/N_0000000012_00855/AU_6.png
AU/N_0000000012_00857/original.png,AU/N_0000000012_00857/AU_1.png
AU/N_0000000012_00858/original.png,AU/N_0000000012_00858/AU_25.png
AU/N_0000000012_00860/original.png,AU/N_0000000012_00860/AU_25.png
AU/N_0000000012_00861/original.png,AU/N_0000000012_00861/AU_25.png;AU/N_0000000012_00861/AU_5.png
AU/N_0000000012_00862/original.png,AU/N_0000000012_00862/AU_25.png;AU/N_0000000012_00862/AU_6.png
AU/N_0000000012_00864/original.png,AU/N_0000000012_00864/AU_12.png;AU/N_0000000012_00864/AU_25.png;AU/N_0000000012_00864/AU_26.png;AU/N_0000000012_00864/AU_6.png
AU/N_0000000012_00867/original.png,AU/N_0000000012_00867/AU_1.png;AU/N_0000000012_00867/AU_15.png;AU/N_0000000012_00867/AU_4.png;AU/N_0000000012_00867/AU_5.png
AU/N_0000000013_00001/original.png,AU/N_0000000013_00001/AU_26.png
AU/N_0000000013_00002/original.png,AU/N_0000000013_00002/AU_26.png
AU/N_0000000013_00003/original.png,AU/N_0000000013_00003/AU_12.png;AU/N_0000000013_00003/AU_25.png;AU/N_0000000013_00003/AU_26.png
AU/N_0000000013_00006/original.png,AU/N_0000000013_00006/AU_12.png;AU/N_0000000013_00006/AU_25.png;AU/N_0000000013_00006/AU_6.png
AU/N_0000000013_00007/original.png,AU/N_0000000013_00007/AU_25.png;AU/N_0000000013_00007/AU_5.png
AU/N_0000000013_00010/original.png,AU/N_0000000013_00010/AU_25.png;AU/N_0000000013_00010/AU_6.png
AU/N_0000000013_00013/original.png,AU/N_0000000013_00013/AU_25.png;AU/N_0000000013_00013/AU_26.png
AU/N_0000000013_00014/original.png,AU/N_0000000013_00014/AU_25.png;AU/N_0000000013_00014/AU_5.png
AU/N_0000000013_00016/original.png,AU/N_0000000013_00016/AU_12.png;AU/N_0000000013_00016/AU_25.png;AU/N_0000000013_00016/AU_26.png
AU/N_0000000013_00017/original.png,AU/N_0000000013_00017/AU_25.png;AU/N_0000000013_00017/AU_4.png
AU/N_0000000013_00019/original.png,AU/N_0000000013_00019/AU_12.png;AU/N_0000000013_00019/AU_25.png;AU/N_0000000013_00019/AU_6.png
AU/N_0000000013_00021/original.png,AU/N_0000000013_00021/AU_1.png;AU/N_0000000013_00021/AU_15.png;AU/N_0000000013_00021/AU_25.png;AU/N_0000000013_00021/AU_26.png;AU/N_0000000013_00021/AU_4.png;AU/N_0000000013_00021/AU_5.png
AU/N_0000000013_00022/original.png,AU/N_0000000013_00022/AU_12.png;AU/N_0000000013_00022/AU_25.png;AU/N_0000000013_00022/AU_6.png
AU/N_0000000013_00023/original.png,AU/N_0000000013_00023/AU_15.png;AU/N_0000000013_00023/AU_25.png;AU/N_0000000013_00023/AU_26.png
AU/N_0000000013_00025/original.png,AU/N_0000000013_00025/AU_2.png;AU/N_0000000013_00025/AU_4.png
AU/N_0000000013_00028/original.png,AU/N_0000000013_00028/AU_12.png;AU/N_0000000013_00028/AU_25.png;AU/N_0000000013_00028/AU_6.png
AU/N_0000000013_00029/original.png,AU/N_0000000013_00029/AU_12.png;AU/N_0000000013_00029/AU_25.png;AU/N_0000000013_00029/AU_6.png
AU/N_0000000013_00030/original.png,AU/N_0000000013_00030/AU_15.png;AU/N_0000000013_00030/AU_4.png
AU/N_0000000013_00033/original.png,AU/N_0000000013_00033/AU_25.png;AU/N_0000000013_00033/AU_26.png
AU/N_0000000013_00035/original.png,AU/N_0000000013_00035/AU_15.png;AU/N_0000000013_00035/AU_4.png
AU/N_0000000013_00036/original.png,AU/N_0000000013_00036/AU_1.png;AU/N_0000000013_00036/AU_25.png;AU/N_0000000013_00036/AU_4.png
AU/N_0000000013_00038/original.png,AU/N_0000000013_00038/AU_12.png;AU/N_0000000013_00038/AU_25.png;AU/N_0000000013_00038/AU_6.png
AU/N_0000000013_00040/original.png,AU/N_0000000013_00040/AU_15.png;AU/N_0000000013_00040/AU_4.png
AU/N_0000000013_00045/original.png,AU/N_0000000013_00045/AU_25.png
AU/N_0000000013_00046/original.png,AU/N_0000000013_00046/AU_15.png
AU/N_0000000013_00050/original.png,AU/N_0000000013_00050/AU_12.png;AU/N_0000000013_00050/AU_25.png;AU/N_0000000013_00050/AU_6.png
AU/N_0000000013_00052/original.png,AU/N_0000000013_00052/AU_25.png;AU/N_0000000013_00052/AU_26.png
AU/N_0000000013_00053/original.png,AU/N_0000000013_00053/AU_25.png
AU/N_0000000013_00058/original.png,AU/N_0000000013_00058/AU_25.png
AU/N_0000000013_00059/original.png,AU/N_0000000013_00059/AU_6.png
AU/N_0000000013_00060/original.png,AU/N_0000000013_00060/AU_25.png;AU/N_0000000013_00060/AU_4.png;AU/N_0000000013_00060/AU_6.png
AU/N_0000000013_00062/original.png,AU/N_0000000013_00062/AU_2.png;AU/N_0000000013_00062/AU_25.png;AU/N_0000000013_00062/AU_5.png
AU/N_0000000013_00063/original.png,AU/N_0000000013_00063/AU_12.png;AU/N_0000000013_00063/AU_25.png;AU/N_0000000013_00063/AU_6.png
AU/N_0000000013_00064/original.png,AU/N_0000000013_00064/AU_15.png;AU/N_0000000013_00064/AU_25.png
AU/N_0000000013_00065/original.png,AU/N_0000000013_00065/AU_1.png;AU/N_0000000013_00065/AU_25.png
AU/N_0000000013_00066/original.png,AU/N_0000000013_00066/AU_15.png;AU/N_0000000013_00066/AU_4.png
AU/N_0000000013_00070/original.png,AU/N_0000000013_00070/AU_25.png
AU/N_0000000013_00074/original.png,AU/N_0000000013_00074/AU_25.png
AU/N_0000000013_00076/original.png,AU/N_0000000013_00076/AU_12.png;AU/N_0000000013_00076/AU_25.png;AU/N_0000000013_00076/AU_6.png
AU/N_0000000013_00077/original.png,AU/N_0000000013_00077/AU_25.png;AU/N_0000000013_00077/AU_4.png
AU/N_0000000013_00082/original.png,AU/N_0000000013_00082/AU_12.png;AU/N_0000000013_00082/AU_25.png
AU/N_0000000013_00087/original.png,AU/N_0000000013_00087/AU_12.png;AU/N_0000000013_00087/AU_6.png
AU/N_0000000013_00091/original.png,AU/N_0000000013_00091/AU_25.png
AU/N_0000000013_00093/original.png,AU/N_0000000013_00093/AU_12.png
AU/N_0000000013_00096/original.png,AU/N_0000000013_00096/AU_25.png
AU/N_0000000013_00097/original.png,AU/N_0000000013_00097/AU_15.png;AU/N_0000000013_00097/AU_4.png
AU/N_0000000013_00099/original.png,AU/N_0000000013_00099/AU_25.png
AU/N_0000000013_00100/original.png,AU/N_0000000013_00100/AU_1.png;AU/N_0000000013_00100/AU_12.png;AU/N_0000000013_00100/AU_2.png
AU/N_0000000013_00101/original.png,AU/N_0000000013_00101/AU_25.png
AU/N_0000000013_00106/original.png,AU/N_0000000013_00106/AU_12.png;AU/N_0000000013_00106/AU_25.png;AU/N_0000000013_00106/AU_6.png
AU/N_0000000013_00107/original.png,AU/N_0000000013_00107/AU_12.png;AU/N_0000000013_00107/AU_6.png
AU/N_0000000013_00109/original.png,AU/N_0000000013_00109/AU_12.png;AU/N_0000000013_00109/AU_4.png
AU/N_0000000013_00113/original.png,AU/N_0000000013_00113/AU_12.png;AU/N_0000000013_00113/AU_25.png
AU/N_0000000013_00114/original.png,AU/N_0000000013_00114/AU_25.png
AU/N_0000000013_00119/original.png,AU/N_0000000013_00119/AU_12.png;AU/N_0000000013_00119/AU_6.png
AU/N_0000000013_00120/original.png,AU/N_0000000013_00120/AU_12.png;AU/N_0000000013_00120/AU_25.png;AU/N_0000000013_00120/AU_6.png
AU/N_0000000013_00121/original.png,AU/N_0000000013_00121/AU_1.png;AU/N_0000000013_00121/AU_25.png;AU/N_0000000013_00121/AU_4.png
AU/N_0000000013_00124/original.png,AU/N_0000000013_00124/AU_25.png;AU/N_0000000013_00124/AU_26.png;AU/N_0000000013_00124/AU_4.png
AU/N_0000000013_00127/original.png,AU/N_0000000013_00127/AU_15.png;AU/N_0000000013_00127/AU_17.png
AU/N_0000000013_00129/original.png,AU/N_0000000013_00129/AU_15.png;AU/N_0000000013_00129/AU_4.png
AU/N_0000000013_00131/original.png,AU/N_0000000013_00131/AU_25.png
AU/N_0000000013_00135/original.png,AU/N_0000000013_00135/AU_15.png
AU/N_0000000013_00137/original.png,AU/N_0000000013_00137/AU_12.png;AU/N_0000000013_00137/AU_2.png;AU/N_0000000013_00137/AU_25.png;AU/N_0000000013_00137/AU_26.png;AU/N_0000000013_00137/AU_6.png
AU/N_0000000013_00140/original.png,AU/N_0000000013_00140/AU_12.png
AU/N_0000000013_00141/original.png,AU/N_0000000013_00141/AU_12.png;AU/N_0000000013_00141/AU_25.png
AU/N_0000000013_00166/original.png,AU/N_0000000013_00166/AU_4.png
AU/N_0000000013_00169/original.png,AU/N_0000000013_00169/AU_12.png
AU/N_0000000013_00170/original.png,AU/N_0000000013_00170/AU_1.png;AU/N_0000000013_00170/AU_12.png
AU/N_0000000013_00173/original.png,AU/N_0000000013_00173/AU_2.png;AU/N_0000000013_00173/AU_20.png;AU/N_0000000013_00173/AU_25.png;AU/N_0000000013_00173/AU_5.png
AU/N_0000000013_00174/original.png,AU/N_0000000013_00174/AU_1.png;AU/N_0000000013_00174/AU_15.png;AU/N_0000000013_00174/AU_4.png;AU/N_0000000013_00174/AU_5.png
AU/N_0000000013_00180/original.png,AU/N_0000000013_00180/AU_25.png
AU/N_0000000013_00181/original.png,AU/N_0000000013_00181/AU_12.png
AU/N_0000000013_00182/original.png,AU/N_0000000013_00182/AU_12.png;AU/N_0000000013_00182/AU_25.png
AU/N_0000000013_00183/original.png,AU/N_0000000013_00183/AU_25.png;AU/N_0000000013_00183/AU_26.png
AU/N_0000000013_00184/original.png,AU/N_0000000013_00184/AU_25.png
AU/N_0000000013_00186/original.png,AU/N_0000000013_00186/AU_12.png;AU/N_0000000013_00186/AU_25.png;AU/N_0000000013_00186/AU_6.png
AU/N_0000000013_00187/original.png,AU/N_0000000013_00187/AU_25.png;AU/N_0000000013_00187/AU_6.png
AU/N_0000000013_00189/original.png,AU/N_0000000013_00189/AU_25.png
AU/N_0000000013_00190/original.png,AU/N_0000000013_00190/AU_12.png;AU/N_0000000013_00190/AU_25.png;AU/N_0000000013_00190/AU_6.png
AU/N_0000000013_00194/original.png,AU/N_0000000013_00194/AU_4.png
AU/N_0000000013_00198/original.png,AU/N_0000000013_00198/AU_12.png;AU/N_0000000013_00198/AU_25.png;AU/N_0000000013_00198/AU_6.png
AU/N_0000000013_00200/original.png,AU/N_0000000013_00200/AU_12.png;AU/N_0000000013_00200/AU_25.png;AU/N_0000000013_00200/AU_6.png
AU/N_0000000013_00204/original.png,AU/N_0000000013_00204/AU_25.png;AU/N_0000000013_00204/AU_5.png
AU/N_0000000013_00205/original.png,AU/N_0000000013_00205/AU_25.png;AU/N_0000000013_00205/AU_26.png
AU/N_0000000013_00206/original.png,AU/N_0000000013_00206/AU_15.png;AU/N_0000000013_00206/AU_25.png
AU/N_0000000013_00207/original.png,AU/N_0000000013_00207/AU_25.png;AU/N_0000000013_00207/AU_4.png;AU/N_0000000013_00207/AU_5.png
AU/N_0000000013_00210/original.png,AU/N_0000000013_00210/AU_2.png;AU/N_0000000013_00210/AU_25.png
AU/N_0000000013_00211/original.png,AU/N_0000000013_00211/AU_25.png
AU/N_0000000013_00212/original.png,AU/N_0000000013_00212/AU_12.png
AU/N_0000000013_00217/original.png,AU/N_0000000013_00217/AU_1.png;AU/N_0000000013_00217/AU_12.png;AU/N_0000000013_00217/AU_2.png
AU/N_0000000013_00218/original.png,AU/N_0000000013_00218/AU_25.png
AU/N_0000000013_00219/original.png,AU/N_0000000013_00219/AU_25.png;AU/N_0000000013_00219/AU_4.png
AU/N_0000000013_00220/original.png,AU/N_0000000013_00220/AU_12.png;AU/N_0000000013_00220/AU_25.png
AU/N_0000000013_00221/original.png,AU/N_0000000013_00221/AU_1.png;AU/N_0000000013_00221/AU_25.png;AU/N_0000000013_00221/AU_26.png;AU/N_0000000013_00221/AU_4.png
AU/N_0000000013_00224/original.png,AU/N_0000000013_00224/AU_25.png;AU/N_0000000013_00224/AU_26.png
AU/N_0000000013_00225/original.png,AU/N_0000000013_00225/AU_12.png;AU/N_0000000013_00225/AU_25.png;AU/N_0000000013_00225/AU_6.png
AU/N_0000000013_00226/original.png,AU/N_0000000013_00226/AU_12.png;AU/N_0000000013_00226/AU_6.png
